transaction_id,timestamp,payer_vpa,payee_vpa,amount,category,status,ref_no
UPI86275462,2026-04-01T19:16:55.390Z,kavitakumar@okaxis,customer_1144@upi,1200,fmcg_wholesale,SUCCESS,REF870999
UPI37671682,2026-08-13T19:16:55.390Z,customer_4998@upi,shilpasrivastava@okaxis,75000,services,SUCCESS,REF933341
UPI80433641,2026-05-26T19:16:55.390Z,umeshbhatia@okaxis,customer_4573@upi,8500,services,SUCCESS,REF223229
UPI24283564,2026-03-08T19:16:55.390Z,customer_5840@upi,saurabhchauhan@okaxis,48000,manufacturing,SUCCESS,REF404552
UPI15610339,2026-04-20T19:16:55.390Z,customer_6438@upi,sujataswaminathan@okaxis,48000,fmcg_wholesale,SUCCESS,REF107866
UPI17469521,2026-07-20T19:16:55.390Z,customer_6673@upi,manishiyer@okaxis,1200,electronics_hardware,SUCCESS,REF230393
UPI69583333,2026-08-02T19:16:55.390Z,sachinnambiar@okaxis,customer_8516@upi,1200,services,SUCCESS,REF836022
UPI68340663,2026-06-19T19:16:55.390Z,customer_2607@upi,sujataswaminathan@okaxis,8500,fmcg_wholesale,SUCCESS,REF455308
UPI56797067,2026-05-16T19:16:55.390Z,ishajha@okaxis,customer_6251@upi,25000,plastics_packaging,SUCCESS,REF485474
UPI34674768,2026-07-05T19:16:55.390Z,snehatrivedi@okaxis,customer_8421@upi,75000,pharma_distribution,SUCCESS,REF290408
UPI98362654,2026-03-02T19:16:55.390Z,customer_1755@upi,aditipillai@okaxis,500,textile,SUCCESS,REF100667
UPI10916280,2026-05-27T19:16:55.390Z,customer_2559@upi,manishbose@okaxis,75000,manufacturing,SUCCESS,REF913472
UPI92057870,2026-06-28T19:16:55.390Z,madhavsingh@okaxis,customer_4805@upi,1200,textile,SUCCESS,REF492712
UPI98176311,2026-06-06T19:16:55.390Z,sanjaymishra@okaxis,customer_3132@upi,5000,retail,SUCCESS,REF768942
UPI52327160,2026-03-09T19:16:55.390Z,customer_3846@upi,divyashetty@okaxis,75000,food_processing,SUCCESS,REF539386
UPI54232638,2026-07-26T19:16:55.390Z,tarunyadav@okaxis,customer_5918@upi,25000,plastics_packaging,SUCCESS,REF467932
UPI60281635,2026-04-23T19:16:55.390Z,karankulkarni@okaxis,customer_5989@upi,2500,services,SUCCESS,REF585135
UPI83529706,2026-04-05T19:16:55.390Z,umeshswaminathan@okaxis,customer_9362@upi,8500,plastics_packaging,SUCCESS,REF188217
UPI93699074,2026-04-15T19:16:55.390Z,harishmishra@okaxis,customer_2011@upi,8500,auto_ancillary,SUCCESS,REF141068
UPI67178626,2026-05-05T19:16:55.390Z,gitajain@okaxis,customer_9574@upi,25000,pharma_distribution,SUCCESS,REF374243
UPI97023919,2026-03-03T19:16:55.390Z,customer_9357@upi,deepakswaminathan@okaxis,15000,electronics_hardware,SUCCESS,REF684965
UPI22957175,2026-03-10T19:16:55.390Z,rajeshsen@okaxis,customer_1333@upi,8500,textile,SUCCESS,REF337121
UPI21367283,2026-07-26T19:16:55.390Z,customer_4139@upi,saurabhsinghal@okaxis,15000,auto_ancillary,SUCCESS,REF961269
UPI85309799,2026-06-13T19:16:55.390Z,customer_3082@upi,pranavnaik@okaxis,500,plastics_packaging,SUCCESS,REF154629
UPI14506944,2026-04-23T19:16:55.390Z,customer_3133@upi,vikramjoshi@okaxis,8500,food_processing,SUCCESS,REF981091
UPI95347608,2026-07-14T19:16:55.390Z,ishareddy@okaxis,customer_6933@upi,75000,pharma_distribution,SUCCESS,REF471211
UPI40887345,2026-08-25T19:16:55.390Z,customer_7785@upi,krishnasharma@okaxis,500,fmcg_wholesale,SUCCESS,REF322210
UPI60848379,2026-03-14T19:16:55.390Z,customer_6663@upi,subhashghosh@okaxis,8500,pharma_distribution,SUCCESS,REF197978
UPI11619598,2026-04-13T19:16:55.390Z,customer_8206@upi,krishnachatterjee@okaxis,8500,textile,SUCCESS,REF629070
UPI46256558,2026-04-25T19:16:55.390Z,customer_4718@upi,snehamishra@okaxis,1200,pharma_distribution,SUCCESS,REF212708
UPI64481481,2026-05-23T19:16:55.390Z,pranavshetty@okaxis,customer_2173@upi,8500,food_processing,SUCCESS,REF612781
UPI32683256,2026-05-07T19:16:55.390Z,sunildeshmukh@okaxis,customer_7208@upi,5000,fmcg_wholesale,SUCCESS,REF459845
UPI93917438,2026-06-23T19:16:55.390Z,kumarchandran@okaxis,customer_2130@upi,8500,services,SUCCESS,REF651122
UPI17906249,2026-06-07T19:16:55.390Z,customer_6911@upi,sachinnambiar@okaxis,2500,services,SUCCESS,REF350501
UPI61038580,2026-04-11T19:16:55.390Z,customer_3189@upi,raviverma@okaxis,2500,retail,SUCCESS,REF788537
UPI86369984,2026-03-09T19:16:55.390Z,rahuliyer@okaxis,customer_8271@upi,500,services,SUCCESS,REF662453
UPI93622685,2026-05-14T19:16:55.390Z,customer_2128@upi,snehamishra@okaxis,48000,pharma_distribution,SUCCESS,REF236138
UPI89185570,2026-08-08T19:16:55.390Z,customer_4400@upi,haribose@okaxis,2500,retail,SUCCESS,REF640146
UPI16114197,2026-06-22T19:16:55.390Z,customer_4391@upi,sachinsharma@okaxis,8500,textile,SUCCESS,REF171701
UPI14130787,2026-03-27T19:16:55.390Z,customer_5075@upi,umeshjoshi@okaxis,75000,electronics_hardware,SUCCESS,REF194691
UPI19624228,2026-05-20T19:16:55.390Z,customer_1090@upi,sunilbhattacharya@okaxis,2500,food_processing,SUCCESS,REF839672
UPI55650077,2026-05-23T19:16:55.390Z,nehashetty@okaxis,customer_7741@upi,75000,electronics_hardware,SUCCESS,REF903865
UPI41930555,2026-07-27T19:16:55.390Z,customer_6001@upi,jagdishchatterjee@okaxis,25000,auto_ancillary,SUCCESS,REF151161
UPI24854552,2026-08-23T19:16:55.390Z,nehaiyer@okaxis,customer_1508@upi,1200,plastics_packaging,SUCCESS,REF412114
UPI17477623,2026-06-22T19:16:55.390Z,saurabhsinghal@okaxis,customer_8569@upi,2500,auto_ancillary,SUCCESS,REF983946
UPI79521990,2026-06-04T19:16:55.390Z,customer_4156@upi,amitjain@okaxis,500,manufacturing,SUCCESS,REF930547
UPI97376543,2026-06-10T19:16:55.390Z,krishnachopra@okaxis,customer_4906@upi,48000,manufacturing,SUCCESS,REF182472
UPI74096836,2026-04-09T19:16:55.390Z,sunildeshmukh@okaxis,customer_6127@upi,2500,fmcg_wholesale,SUCCESS,REF336944
UPI29405092,2026-05-02T19:16:55.390Z,sanjaysen@okaxis,customer_7790@upi,25000,auto_ancillary,SUCCESS,REF657851
UPI49690200,2026-04-22T19:16:55.390Z,customer_1534@upi,rameshyadav@okaxis,2500,food_processing,SUCCESS,REF975748
UPI38007716,2026-04-25T19:16:55.390Z,customer_8664@upi,karankulkarni@okaxis,500,services,SUCCESS,REF687858
UPI64079861,2026-05-05T19:16:55.390Z,bhavnamukherjee@okaxis,customer_7153@upi,25000,plastics_packaging,SUCCESS,REF158070
UPI54295524,2026-04-13T19:16:55.390Z,prashantchopra@okaxis,customer_8640@upi,2500,fmcg_wholesale,SUCCESS,REF916940
UPI81710262,2026-08-25T19:16:55.390Z,customer_6430@upi,rameshpillai@okaxis,8500,manufacturing,SUCCESS,REF161689
UPI86046296,2026-06-28T19:16:55.390Z,bhavnashah@okaxis,customer_1496@upi,75000,plastics_packaging,SUCCESS,REF256207
UPI13692515,2026-05-30T19:16:55.390Z,ganeshroy@okaxis,customer_7476@upi,48000,pharma_distribution,SUCCESS,REF831049
UPI17704475,2026-04-29T19:16:55.390Z,customer_7675@upi,umeshjoshi@okaxis,5000,electronics_hardware,SUCCESS,REF483437
UPI87804398,2026-04-28T19:16:55.390Z,customer_8067@upi,naveenshetty@okaxis,5000,fmcg_wholesale,SUCCESS,REF877260
UPI10381172,2026-03-29T19:16:55.390Z,customer_6290@upi,anilchopra@okaxis,75000,food_processing,SUCCESS,REF643074
UPI18490354,2026-05-16T19:16:55.390Z,customer_2650@upi,karankulkarni@okaxis,25000,services,SUCCESS,REF678101
UPI61854166,2026-05-17T19:16:55.390Z,anilreddy@okaxis,customer_8118@upi,75000,food_processing,SUCCESS,REF146230
UPI36861496,2026-04-20T19:16:55.390Z,customer_4334@upi,aditipillai@okaxis,5000,textile,SUCCESS,REF278016
UPI76567901,2026-05-04T19:16:55.390Z,customer_8603@upi,subhashreddy@okaxis,5000,fmcg_wholesale,SUCCESS,REF670682
UPI90695601,2026-03-12T19:16:55.390Z,customer_9898@upi,sanjaysen@okaxis,5000,auto_ancillary,SUCCESS,REF688117
UPI85633487,2026-08-22T19:16:55.390Z,prashantjha@okaxis,customer_9857@upi,1200,manufacturing,SUCCESS,REF560875
UPI94437114,2026-04-07T19:16:55.390Z,manishbose@okaxis,customer_6786@upi,5000,manufacturing,SUCCESS,REF386180
UPI76828703,2026-04-27T19:16:55.390Z,deepaktrivedi@okaxis,customer_3657@upi,48000,fmcg_wholesale,SUCCESS,REF627920
UPI59197145,2026-04-22T19:16:55.390Z,customer_4109@upi,ganeshkumar@okaxis,500,pharma_distribution,SUCCESS,REF516651
UPI64597993,2026-03-12T19:16:55.390Z,arjunkhan@okaxis,customer_5448@upi,15000,retail,SUCCESS,REF649594
UPI12753472,2026-04-17T19:16:55.390Z,customer_6646@upi,ajaygupta@okaxis,500,fmcg_wholesale,SUCCESS,REF790640
UPI40052469,2026-05-01T19:16:55.390Z,customer_4341@upi,aaravreddy@okaxis,1200,plastics_packaging,SUCCESS,REF970343
UPI69550540,2026-08-28T19:16:55.390Z,customer_3839@upi,ravijoshi@okaxis,48000,pharma_distribution,SUCCESS,REF485925
UPI70969907,2026-08-26T19:16:55.390Z,customer_9113@upi,pradeepbansal@okaxis,500,electronics_hardware,SUCCESS,REF201277
UPI20699459,2026-04-05T19:16:55.390Z,customer_9801@upi,rituyadav@okaxis,5000,fmcg_wholesale,SUCCESS,REF946952
UPI11794753,2026-03-21T19:16:55.390Z,pranavshetty@okaxis,customer_1209@upi,1200,food_processing,SUCCESS,REF720173
UPI63978009,2026-06-13T19:16:55.390Z,customer_1310@upi,prakashpatil@okaxis,25000,pharma_distribution,SUCCESS,REF584830
UPI83638117,2026-08-18T19:16:55.390Z,naveensrivastava@okaxis,customer_1741@upi,8500,manufacturing,SUCCESS,REF371477
UPI63830632,2026-05-25T19:16:55.390Z,customer_5809@upi,vikramjoshi@okaxis,5000,food_processing,SUCCESS,REF377337
UPI74277777,2026-03-22T19:16:55.390Z,sujatanair@okaxis,customer_9485@upi,500,plastics_packaging,SUCCESS,REF966300
UPI41368441,2026-06-30T19:16:55.390Z,customer_6410@upi,mukeshchatterjee@okaxis,8500,services,SUCCESS,REF968919
UPI38158179,2026-03-31T19:16:55.390Z,kumarchandran@okaxis,customer_7887@upi,8500,services,SUCCESS,REF282418
UPI94369212,2026-07-02T19:16:55.390Z,customer_5890@upi,harishjoshi@okaxis,25000,textile,SUCCESS,REF370686
UPI66390432,2026-05-21T19:16:55.390Z,naveenbhatia@okaxis,customer_5058@upi,2500,fmcg_wholesale,SUCCESS,REF864278
UPI17277391,2026-04-21T19:16:55.390Z,customer_6695@upi,ajayjoshi@okaxis,5000,retail,SUCCESS,REF360416
UPI26752314,2026-05-06T19:16:55.390Z,krishnasharma@okaxis,customer_7775@upi,75000,fmcg_wholesale,SUCCESS,REF522989
UPI61204089,2026-05-07T19:16:55.390Z,customer_5935@upi,anilreddy@okaxis,48000,food_processing,SUCCESS,REF882554
UPI83688271,2026-08-10T19:16:55.390Z,krishnasharma@okaxis,customer_1482@upi,75000,fmcg_wholesale,SUCCESS,REF536331
UPI43927083,2026-04-14T19:16:55.390Z,customer_5388@upi,ishakulkarni@okaxis,5000,pharma_distribution,SUCCESS,REF448209
UPI18309413,2026-06-03T19:16:55.390Z,customer_8291@upi,anilchopra@okaxis,500,food_processing,SUCCESS,REF948746
UPI49890817,2026-03-20T19:16:55.390Z,ganeshroy@okaxis,customer_9498@upi,1200,pharma_distribution,SUCCESS,REF735162
UPI48393518,2026-05-12T19:16:55.390Z,ajayshah@okaxis,customer_6980@upi,1200,food_processing,SUCCESS,REF971346
UPI20206404,2026-08-24T19:16:55.390Z,customer_2377@upi,snehanambiar@okaxis,25000,plastics_packaging,SUCCESS,REF987854
UPI88385030,2026-08-24T19:16:55.390Z,customer_2993@upi,vikrampatil@okaxis,48000,pharma_distribution,SUCCESS,REF881909
UPI32651620,2026-08-14T19:16:55.390Z,customer_2802@upi,umeshswaminathan@okaxis,500,plastics_packaging,SUCCESS,REF217399
UPI59395061,2026-07-27T19:16:55.390Z,customer_5442@upi,aditinaik@okaxis,75000,auto_ancillary,SUCCESS,REF924880
UPI11670910,2026-06-17T19:16:55.390Z,harishmishra@okaxis,customer_8218@upi,75000,auto_ancillary,SUCCESS,REF901574
UPI79201388,2026-08-08T19:16:55.390Z,jagdishbansal@okaxis,customer_1103@upi,500,manufacturing,SUCCESS,REF811369
UPI38375385,2026-03-27T19:16:55.390Z,customer_7736@upi,rahulkhan@okaxis,8500,textile,SUCCESS,REF684822
UPI82248456,2026-03-12T19:16:55.390Z,tarunyadav@okaxis,customer_6421@upi,8500,plastics_packaging,SUCCESS,REF719155
UPI90542824,2026-05-10T19:16:55.390Z,rameshpillai@okaxis,customer_1133@upi,500,manufacturing,SUCCESS,REF878256
UPI39647376,2026-03-05T19:16:55.390Z,shilpasrivastava@okaxis,customer_8509@upi,5000,services,SUCCESS,REF192681
UPI22617669,2026-05-19T19:16:55.390Z,amitdeshmukh@okaxis,customer_5854@upi,2500,manufacturing,SUCCESS,REF259652
UPI59175925,2026-05-30T19:16:55.390Z,customer_2142@upi,sameermishra@okaxis,75000,auto_ancillary,SUCCESS,REF343059
UPI55711033,2026-06-06T19:16:55.390Z,umeshtrivedi@okaxis,customer_7011@upi,8500,plastics_packaging,SUCCESS,REF273456
UPI95278549,2026-07-27T19:16:55.390Z,customer_5766@upi,sunilbhattacharya@okaxis,2500,food_processing,SUCCESS,REF348067
UPI67600694,2026-04-26T19:16:55.390Z,bhavnachatterjee@okaxis,customer_3380@upi,15000,auto_ancillary,SUCCESS,REF930779
UPI79066358,2026-07-20T19:16:55.390Z,rituyadav@okaxis,customer_2492@upi,25000,fmcg_wholesale,SUCCESS,REF852148
UPI22731095,2026-04-22T19:16:55.390Z,customer_5407@upi,sameerreddy@okaxis,5000,plastics_packaging,SUCCESS,REF909398
UPI18317129,2026-08-10T19:16:55.390Z,customer_4098@upi,harishmishra@okaxis,500,auto_ancillary,SUCCESS,REF766415
UPI12213348,2026-07-30T19:16:55.390Z,customer_3203@upi,kiranpatil@okaxis,500,plastics_packaging,SUCCESS,REF953757
UPI67475308,2026-08-15T19:16:55.390Z,customer_4027@upi,sachinsharma@okaxis,8500,textile,SUCCESS,REF968645
UPI83825231,2026-05-03T19:16:55.390Z,customer_3544@upi,naveenmukherjee@okaxis,2500,retail,SUCCESS,REF674969
UPI27652006,2026-07-20T19:16:55.390Z,jagdishchopra@okaxis,customer_8392@upi,2500,textile,SUCCESS,REF503283
UPI42011188,2026-07-26T19:16:55.390Z,customer_9877@upi,subhashreddy@okaxis,8500,fmcg_wholesale,SUCCESS,REF450810
UPI76625000,2026-07-14T19:16:55.390Z,sureshghosh@okaxis,customer_9970@upi,75000,electronics_hardware,SUCCESS,REF581439
UPI27882330,2026-07-05T19:16:55.390Z,customer_8311@upi,prashantchopra@okaxis,8500,auto_ancillary,SUCCESS,REF325725
UPI28838734,2026-03-08T19:16:55.390Z,customer_4205@upi,snehasingh@okaxis,5000,plastics_packaging,SUCCESS,REF180891
UPI79216435,2026-04-02T19:16:55.390Z,customer_4625@upi,rakeshpatel@okaxis,1200,electronics_hardware,SUCCESS,REF410825
UPI95404320,2026-06-30T19:16:55.390Z,sunilkumar@okaxis,customer_2209@upi,5000,textile,SUCCESS,REF346084
UPI20457947,2026-07-02T19:16:55.390Z,customer_4263@upi,arjunshah@okaxis,500,services,SUCCESS,REF983888
UPI84099537,2026-07-09T19:16:55.390Z,saurabhchauhan@okaxis,customer_4759@upi,48000,manufacturing,SUCCESS,REF988128
UPI42717978,2026-07-22T19:16:55.390Z,ganeshroy@okaxis,customer_7336@upi,500,pharma_distribution,SUCCESS,REF489359
UPI99368827,2026-07-28T19:16:55.390Z,customer_9300@upi,tarunyadav@okaxis,8500,plastics_packaging,SUCCESS,REF984803
UPI83774305,2026-05-23T19:16:55.390Z,customer_9623@upi,rajeshreddy@okaxis,25000,auto_ancillary,SUCCESS,REF438348
UPI42323302,2026-03-25T19:16:55.390Z,snehamishra@okaxis,customer_4943@upi,5000,pharma_distribution,SUCCESS,REF680551
UPI78071373,2026-06-10T19:16:55.390Z,customer_9566@upi,harishmishra@okaxis,8500,auto_ancillary,SUCCESS,REF108634
UPI70740740,2026-05-26T19:16:55.390Z,customer_9465@upi,anildeshmukh@okaxis,75000,plastics_packaging,SUCCESS,REF486485
UPI86720293,2026-07-20T19:16:55.390Z,sachinsharma@okaxis,customer_3278@upi,2500,textile,SUCCESS,REF844660
UPI39065586,2026-08-21T19:16:55.390Z,deepakagarwal@okaxis,customer_4311@upi,75000,electronics_hardware,SUCCESS,REF980381
UPI37498842,2026-08-03T19:16:55.390Z,customer_3537@upi,aditinaik@okaxis,5000,auto_ancillary,SUCCESS,REF157538
UPI78408950,2026-07-27T19:16:55.390Z,customer_1593@upi,kavitakumar@okaxis,15000,fmcg_wholesale,SUCCESS,REF906685
UPI64851466,2026-03-21T19:16:55.390Z,customer_1786@upi,deepakagarwal@okaxis,75000,electronics_hardware,SUCCESS,REF825046
UPI66548611,2026-07-03T19:16:55.390Z,rajeshreddy@okaxis,customer_9088@upi,48000,auto_ancillary,SUCCESS,REF276508
UPI99889274,2026-05-01T19:16:55.390Z,customer_8137@upi,umeshbhatia@okaxis,5000,services,SUCCESS,REF791628
UPI57929012,2026-03-19T19:16:55.390Z,customer_1240@upi,rahuljoshi@okaxis,2500,auto_ancillary,SUCCESS,REF467627
UPI60390046,2026-03-10T19:16:55.390Z,rakeshdutta@okaxis,customer_7368@upi,2500,electronics_hardware,SUCCESS,REF768395
UPI53661265,2026-05-14T19:16:55.390Z,customer_4160@upi,krishnavarma@okaxis,5000,services,SUCCESS,REF424486
UPI10798225,2026-03-02T19:16:55.390Z,customer_1922@upi,ajayjoshi@okaxis,48000,retail,SUCCESS,REF733125
UPI11523148,2026-03-05T19:16:55.390Z,customer_6627@upi,sanjaychauhan@okaxis,15000,retail,SUCCESS,REF658198
UPI22224922,2026-03-24T19:16:55.390Z,customer_6912@upi,ajaynair@okaxis,15000,fmcg_wholesale,SUCCESS,REF630262
UPI95959104,2026-08-13T19:16:55.390Z,customer_3084@upi,sujatapatel@okaxis,15000,food_processing,SUCCESS,REF646539
UPI92447916,2026-07-03T19:16:55.390Z,customer_6115@upi,nikhilsen@okaxis,48000,food_processing,SUCCESS,REF770918
UPI88080246,2026-06-11T19:16:55.390Z,customer_6644@upi,vikramjoshi@okaxis,75000,food_processing,SUCCESS,REF433954
UPI35911651,2026-08-12T19:16:55.390Z,ishakulkarni@okaxis,customer_3975@upi,8500,pharma_distribution,SUCCESS,REF132870
UPI25664351,2026-03-26T19:16:55.390Z,amitiyer@okaxis,customer_5082@upi,25000,textile,SUCCESS,REF131554
UPI63727237,2026-07-25T19:16:55.390Z,nehashetty@okaxis,customer_2604@upi,5000,electronics_hardware,SUCCESS,REF660563
UPI93155864,2026-03-15T19:16:55.390Z,ganeshsen@okaxis,customer_3846@upi,5000,textile,SUCCESS,REF917118
UPI73672453,2026-05-22T19:16:55.390Z,sanjaymishra@okaxis,customer_2779@upi,5000,retail,SUCCESS,REF465108
UPI31665895,2026-08-19T19:16:55.390Z,subhashpillai@okaxis,customer_3044@upi,48000,fmcg_wholesale,SUCCESS,REF335088
UPI80191743,2026-05-29T19:16:55.390Z,ravijoshi@okaxis,customer_1945@upi,2500,pharma_distribution,SUCCESS,REF224282
UPI48972222,2026-07-07T19:16:55.390Z,ajayjoshi@okaxis,customer_7455@upi,8500,retail,SUCCESS,REF796577
UPI74396219,2026-03-12T19:16:55.390Z,snehasingh@okaxis,customer_7213@upi,1200,plastics_packaging,SUCCESS,REF282530
UPI79519290,2026-04-14T19:16:55.390Z,customer_6524@upi,naveenpatel@okaxis,75000,manufacturing,SUCCESS,REF679363
UPI34063657,2026-03-02T19:16:55.390Z,customer_9360@upi,naveenbhatia@okaxis,2500,fmcg_wholesale,SUCCESS,REF150964
UPI94418209,2026-04-12T19:16:55.390Z,customer_5361@upi,sanjaysen@okaxis,1200,auto_ancillary,SUCCESS,REF427889
UPI83638503,2026-05-15T19:16:55.390Z,anilchopra@okaxis,customer_7831@upi,8500,food_processing,SUCCESS,REF407361
UPI21446759,2026-05-13T19:16:55.390Z,tarunpatel@okaxis,customer_7744@upi,5000,plastics_packaging,SUCCESS,REF253267
UPI84231867,2026-06-07T19:16:55.390Z,sameerpandey@okaxis,customer_5738@upi,500,pharma_distribution,SUCCESS,REF696165
UPI85049382,2026-03-17T19:16:55.390Z,customer_5118@upi,kiranpatil@okaxis,25000,plastics_packaging,SUCCESS,REF233275
UPI93621527,2026-03-02T19:16:55.390Z,customer_1857@upi,pradeepbansal@okaxis,25000,electronics_hardware,SUCCESS,REF128487
UPI36337191,2026-03-15T19:16:55.390Z,customer_7594@upi,prashantchopra@okaxis,8500,auto_ancillary,SUCCESS,REF112357
UPI76251929,2026-05-03T19:16:55.390Z,customer_6634@upi,subhashreddy@okaxis,8500,fmcg_wholesale,SUCCESS,REF982106
UPI63087962,2026-08-08T19:16:55.390Z,rameshyadav@okaxis,customer_8950@upi,8500,food_processing,SUCCESS,REF601624
UPI33234182,2026-08-14T19:16:55.390Z,customer_1180@upi,nitinbose@okaxis,8500,textile,SUCCESS,REF401466
UPI49746141,2026-04-20T19:16:55.390Z,vikrampatil@okaxis,customer_2630@upi,48000,pharma_distribution,SUCCESS,REF778854
UPI12346064,2026-03-24T19:16:55.390Z,customer_1271@upi,sunilbhattacharya@okaxis,2500,food_processing,SUCCESS,REF697677
UPI67422839,2026-03-30T19:16:55.390Z,customer_3744@upi,snehatrivedi@okaxis,75000,pharma_distribution,SUCCESS,REF588491
UPI88032021,2026-08-20T19:16:55.390Z,customer_1354@upi,vikasreddy@okaxis,8500,plastics_packaging,SUCCESS,REF448518
UPI23895833,2026-07-27T19:16:55.390Z,customer_5072@upi,snehasingh@okaxis,2500,plastics_packaging,SUCCESS,REF341647
UPI41403163,2026-08-04T19:16:55.390Z,rajeshsen@okaxis,customer_5538@upi,48000,textile,SUCCESS,REF598433
UPI93609567,2026-05-25T19:16:55.390Z,customer_2058@upi,kiranpatil@okaxis,15000,plastics_packaging,SUCCESS,REF816099
UPI90237268,2026-03-08T19:16:55.390Z,customer_1602@upi,krishnavarma@okaxis,1200,services,SUCCESS,REF358533
UPI37675154,2026-03-25T19:16:55.390Z,kumarchandran@okaxis,customer_5811@upi,75000,services,SUCCESS,REF356292
UPI58978780,2026-08-11T19:16:55.390Z,customer_3990@upi,rituyadav@okaxis,500,fmcg_wholesale,SUCCESS,REF906597
UPI23870370,2026-08-06T19:16:55.390Z,customer_8111@upi,chetanmishra@okaxis,75000,food_processing,SUCCESS,REF673337
UPI48738811,2026-03-09T19:16:55.390Z,customer_3814@upi,umeshbhatia@okaxis,5000,services,SUCCESS,REF687067
UPI66639660,2026-05-02T19:16:55.390Z,customer_6402@upi,rajeshiyer@okaxis,15000,textile,SUCCESS,REF645011
UPI87295138,2026-05-13T19:16:55.390Z,customer_5850@upi,ajayjoshi@okaxis,15000,retail,SUCCESS,REF311057
UPI67094135,2026-07-01T19:16:55.390Z,deepakswaminathan@okaxis,customer_7795@upi,75000,electronics_hardware,SUCCESS,REF615760
UPI19092206,2026-08-04T19:16:55.390Z,customer_8543@upi,pranavdeshmukh@okaxis,5000,services,SUCCESS,REF856342
UPI93011574,2026-07-08T19:16:55.390Z,sujataswaminathan@okaxis,customer_3067@upi,500,fmcg_wholesale,SUCCESS,REF996693
UPI85241126,2026-03-22T19:16:55.390Z,customer_8005@upi,prakashroy@okaxis,8500,fmcg_wholesale,SUCCESS,REF967368
UPI88836419,2026-06-10T19:16:55.390Z,customer_9664@upi,subhashmehta@okaxis,500,manufacturing,SUCCESS,REF565590
UPI33519675,2026-08-08T19:16:55.390Z,customer_8014@upi,aditijha@okaxis,1200,services,SUCCESS,REF855246
UPI95679783,2026-05-21T19:16:55.390Z,customer_3695@upi,haripillai@okaxis,500,textile,SUCCESS,REF766894
UPI88372299,2026-05-30T19:16:55.390Z,customer_9013@upi,saurabhdutta@okaxis,25000,food_processing,SUCCESS,REF597754
UPI81319444,2026-03-03T19:16:55.390Z,customer_1940@upi,rajeshiyer@okaxis,48000,textile,SUCCESS,REF711716
UPI90910108,2026-07-15T19:16:55.390Z,customer_3114@upi,varunbansal@okaxis,5000,pharma_distribution,SUCCESS,REF839336
UPI10199845,2026-07-20T19:16:55.390Z,customer_5842@upi,kavitakumar@okaxis,2500,fmcg_wholesale,SUCCESS,REF877835
UPI48910879,2026-03-30T19:16:55.390Z,manishmenon@okaxis,customer_2095@upi,75000,manufacturing,SUCCESS,REF491103
UPI63432098,2026-03-23T19:16:55.390Z,customer_5512@upi,amitkumar@okaxis,25000,fmcg_wholesale,SUCCESS,REF209695
